X,Y,FID,CleverID,StopID,StopName,Timepoint,Direction,Routes_ser,NumberofRo,Latitude,Longitude,Mode,Shelter,Stop_type,On_avwk_FY,Off_avwk_F,On_avwk__1,Off_avwk_1,Ramp_Deplo,On_avwk_CY,Off_avwk_C,On_avwk__2,Off_avwk_2
-80.0286000295374,40.5051999557661,5193,569,N43230,PERRY HWY OPP CLARWIN AVE,NA,Inbound,8,1,40.5052,-80.0286,Bus,No Shelter,Bus Stop,0.29,0.57,0,1,0,2,0,2,0
-80.1690000295024,40.5314999557389,5194,20836,N71254,BEAVER ST OPP GLEN MITCHELL RD,NA,Inbound,14,1,40.5315,-80.169,Bus,No Shelter,Bus Stop,0.29,0.15,0,0,0,2,1,2,1
-79.9426000295217,40.404599955755,5195,12143,S01260,SECOND AVE OPP WINSTON ST,NA,Outbound,56,1,40.4046,-79.9426,Bus,No Shelter,Bus Stop,0.29,2.08,0,2,0.01,2,6,2,6
-80.0076000294754,40.3477999557197,5196,6928,S19230,GARDENVILLE RD AT KOEFFLER DR,NA,Inbound,Y45,1,40.3478,-80.0076,Bus,No Shelter,Bus Stop,0.29,0,0,0,0,2,0,2,0
-79.8645000295231,40.3490999557567,5197,10831,S47065,WALNUT ST AT 7TH AVE,NA,Inbound,60,1,40.3491,-79.8645,Bus,No Shelter,Bus Stop,0.29,0.71,0,1,0,2,6,2,6
-79.9822000294897,40.3612999557306,5198,9433,S70569,STILLEY RD AT HWY RT 51,NA,Inbound,Y49,1,40.3613,-79.9822,Bus,No Shelter,Bus Stop,0.29,1.55,0,2,0.01,2,4,2,4
-80.1769000294962,40.5233999557342,5199,2371,W00470,4TH AVE OPP THORN RUN RD - THORN RUN PARK,22005,Outbound,21,1,40.5234,-80.1769,Bus,No Shelter,Bus Stop,0.29,2.29,0,2,0.11,2,18,2,18
-80.109100029504,40.4898999557405,5200,3434,W14320,CORAOPOLIS RD AT LONG VALLEY DR,NA,Both,20,1,40.4899,-80.1091,Bus,No Shelter,Bus Stop,0.29,0.69,0,1,0,2,3,2,3
-79.9197000295604,40.4756999557843,5201,20110,E11145,BRYANT ST AT EUCLID AVE,NA,Outbound,71B,1,40.4757,-79.9197,Bus,No Shelter,Bus Stop,0.29,11.36,0,11,0,1,60,1,60
-79.9470000295292,40.4250999557606,5202,19904,E25328,GREENFIELD AVE AT YODER ST,NA,Outbound,58,1,40.4251,-79.947,Bus,No Shelter,Bus Stop,0.29,0.1,0,0,0,1,0,1,0
-79.9249000295321,40.415099955763,5203,18458,E32227,IMOGENE RD AT BROWNS HILL RD,NA,Outbound,57,1,40.4151,-79.9249,Bus,No Shelter,Bus Stop,0.29,4.43,0,4,0.05,1,15,1,15
-79.8143000295988,40.4838999558141,5204,14762,E49595,SALTSBURG RD OPP ASTER ST NS,NA,Inbound,77,1,40.4839,-79.8143,Bus,No Shelter,Bus Stop,0.29,0.34,0,0,0,1,0,1,0
-79.8906000295559,40.4436999557811,5205,7329,E52485,SOUTH AVE AT WEST ST,NA,Outbound,71C,1,40.4437,-79.8906,Bus,No Shelter,Bus Stop,0.29,7.23,0,7,0.01,1,23,1,23
-79.8917000295642,40.4633999557874,5206,8434,E70742,SILVERTON ST OPP TILDEN ST,NA,Inbound,74,1,40.4634,-79.8917,Bus,No Shelter,Bus Stop,0.29,0.71,0,1,0,1,1,1,1
-79.9427000295248,40.4117999557573,5207,20871,E70855,HAZELWOOD AVE AT MONONGAHELA ST,NA,Inbound,93,1,40.4118,-79.9427,Bus,No Shelter,Bus Stop,0.29,4.22,0,4,0.05,1,14,1,14
-80.0450000295252,40.4897999557569,5208,19831,N10375,BRIGHTON RD OPP GIANT EAGLE LOT,NA,Outbound,17,1,40.4898,-80.045,Bus,No Shelter,Bus Stop,0.29,1.62,0,2,0.03,1,6,1,6
-80.0095000295696,40.5640999557905,5209,456,N41030,PEEBLES RD AT PARKWAY RD FS,NA,Both,"2, O5, P13",3,40.5641,-80.0095,Bus,No Shelter,Bus Stop,0.29,0.04,0,0,0,1,0,1,0
-79.9852000295348,40.4665999557645,5210,2905,N50580,SPRING GARDEN AVE OPP SPRING GARDEN LOOP PNR,22218,Outbound,7,1,40.4666,-79.9852,Bus,No Shelter,Bus Stop,0.29,3.37,0,3,0.05,1,14,1,14
-80.1678000294977,40.5199999557354,5211,2366,W00440,4TH AVE OPP KENDALL ST,NA,Outbound,21,1,40.52,-80.1678,Bus,No Shelter,Bus Stop,0.29,0.91,0,1,0,1,2,1,2
-80.1500000294707,40.4449999557153,5212,5111,W22890,STEUBENVILLE PIKE OPP #6181,NA,Outbound,"24, 29",2,40.445,-80.15,Bus,Lamar,Bus Stop with Non-PAAC Shelter,0.29,5.26,0,5,0.01,1,9,1,9
-80.2019000294741,40.4921999557175,5213,22709,W70203,CHERRINGTON PKWY OPP #1000 (EATON),NA,Inbound,G3,1,40.4922,-80.2019,Bus,No Shelter,Bus Stop,0.29,0.01,0,0,0,0.01,0.01,0,0
-79.8479000295539,40.40689995578,5214,7449,E10180,WOLFE AVE AT MARY ST,NA,Outbound,P68,1,40.4069,-79.8479,Bus,No Shelter,Bus Stop,0.29,1.16,0,1,0,0,3,0,3
-79.9988000295099,40.4199999557457,5215,7001,S12470,CLIMAX ST AT CURTIN AVE,NA,Outbound,44,1,40.42,-79.9988,Bus,No Shelter,Bus Stop,0.29,1.48,0,1,0.06,0,3,0,3
-79.8754000295316,40.376799955763,5216,11703,S23090,HOMEVILLE RD OPP CASTLE DR #1,NA,Inbound,52L,1,40.3768,-79.8754,Bus,No Shelter,Bus Stop,0.29,0.01,0,0,0,0,0,0,0
-79.8573000295331,40.3663999557643,5217,11774,S27340,KENNEDY AVE OPP DELL ST,NA,Both,"52L, 59",2,40.3664,-79.8573,Bus,No Shelter,Bus Stop,0.29,1.04,0,1,0.03,0,2,0,2
-79.9928000294938,40.3786999557336,5218,22301,S70588,HWY RT 51 OPP STEWART AVE,NA,Inbound,"Y46, Y49",2,40.3787,-79.9928,Bus,No Shelter,Bus Stop,0.29,0.3,0,0,0,0,0,0,0
-80.1992000294574,40.451899955705,5219,5088,W04678,CLIFF MINE RD AT ENLOW RD,NA,Inbound,29,1,40.4519,-80.1992,Bus,No Shelter,Bus Stop,0.29,0.01,0,0,0,0,0,0,0
-80.0011000295222,40.4498999557549,5220,176,N05870,ANDERSON ST AT LACOCK ST,NA,Inbound,"12, 2, 4, 7, 8",5,40.4499,-80.0011,Bus,No Shelter,Bus Stop,0.28,2.82,0,3,0,No Data,No Data,No Data,No Data
-80.0037000295727,40.5665999557928,5221,705,N16742,DUNCAN AVE OPP ROYAL MANOR CT #1,NA,Inbound,"2, P13",2,40.5666,-80.0037,Bus,No Shelter,Bus Stop,0.28,0.05,0,0,0,5,0,5,0
-80.0880000294674,40.3902999557131,5222,5280,W20170,E RAILROAD ST AT 3RD ST,NA,Inbound,"31, G31",2,40.3903,-80.088,Bus,No Shelter,Bus Stop,0.28,0.09,0,0,0.04,5,0,5,0
-79.9019000295632,40.4685999557865,5223,8400,E45080,PAULSON AVE AT BRAINARD ST,NA,Outbound,74,1,40.4686,-79.9019,Bus,No Shelter,Bus Stop,0.28,1.77,0,2,0,3,8,3,8
-79.9348000295576,40.480599955782,5224,9308,E52890,STANTON AVE AT STANTON CT EAST,NA,Outbound,87,1,40.4806,-79.9348,Bus,No Shelter,Bus Stop,0.28,5.91,0,6,0,3,26,3,26
-80.0887000294667,40.3892999557126,5225,19245,W20190,E RAILROAD ST AT 4TH ST,NA,Outbound,"31, G31",2,40.3893,-80.0887,Bus,No Shelter,Bus Stop,0.28,1.4,0,1,0.02,3,8,3,8
-79.9115000295561,40.4595999557811,5226,9131,E20470,FRANKSTOWN AVE AT JULIUS ST,NA,Outbound,"77, 86",2,40.4596,-79.9115,Bus,No Shelter,Bus Stop,0.28,0.93,0,1,0,2,4,2,4
-80.0763000295135,40.4867999557479,5227,2231,W10530,ISLAND AVE OPP #1470,NA,Inbound,21,1,40.4868,-80.0763,Bus,No Shelter,Bus Stop,0.16,0.21,0,0,0,1,0,1,0
-80.0977000294519,40.3621999557014,5228,6442,X02440,BOWER HILL RD AT UNION ST,NA,Outbound,41,1,40.3622,-80.0977,Bus,No Shelter,Bus Stop,0.16,1,0,1,0,1,5,1,5
-80.0530000294744,40.3799999557187,5229,4740,X03990,CEDAR BLVD AT CARNEGIE DR,NA,Outbound,36,1,40.38,-80.053,Bus,No Shelter,Bus Stop,0.16,0.04,0,0,0,1,0,1,0
-80.0594000294771,40.3909999557207,5230,19603,X04605,COCHRAN RD OPP ROBINWOOD DR,NA,Outbound,38,1,40.391,-80.0594,Bus,No Shelter,Bus Stop,0.16,1.59,0,2,0,1,5,1,5
-80.0523000294576,40.340899955706,5231,5928,X06122,FT COUCH RD AT MEDICAL ARTS BLDG,NA,Inbound,36,1,40.3409,-80.0523,Bus,No Shelter,Bus Stop,0.16,0.02,0,0,0,1,0,1,0
-80.0343000295069,40.4400999557432,5232,22701,W70190,WABASH ST AT NEPTUNE ST,NA,Inbound,38,1,40.4401,-80.0343,Bus,No Shelter,Bus Stop,0.16,1.61,0,2,0.07,0.18,0.18,0,0
-80.0371000295537,40.5486999557783,5233,22688,N71360,PERRY HWY AT TRION RD,NA,Inbound,O12,1,40.5487,-80.0371,Bus,No Shelter,Bus Stop,0.16,0.04,0,0,0,0.08,0.08,0,0
-79.8502000295754,40.4576999557962,5234,7728,E33870,LAKETON RD AT CHURCHILL AVE,NA,Outbound,P78,1,40.4577,-79.8502,Bus,No Shelter,Bus Stop,0.16,0.32,0,0,0,0,3,0,3
-79.7674000296145,40.4845999558263,5235,14623,E54860,UNITY TRESTLE RD AT COLLEGE AVE,NA,Both,"77, P16",2,40.4846,-79.7674,Bus,No Shelter,Bus Stop,0.16,0,0,0,0,0,0,0,0
-79.8376000295988,40.5013999558139,5236,14453,E55370,VERONA RD AT 2ND ST,NA,Outbound,P78,1,40.5014,-79.8376,Bus,No Shelter,Bus Stop,0.16,2.94,0,3,0,0,13,0,13
-80.0224000295689,40.5721999557899,5237,333,N15910,CUMBERLAND RD AT LANCELOT DR,NA,Outbound,12,1,40.5722,-80.0224,Bus,No Shelter,Bus Stop,0.16,4.48,0,4,0,0,10,0,10
-80.0072000295295,40.4711999557604,5238,980,N25360,HAZELTON ST AT N CHARLES ST,NA,Outbound,11,1,40.4712,-80.0072,Bus,No Shelter,Bus Stop,0.16,0.89,0,1,0.01,0,3,0,3
-79.8435000295397,40.3711999557693,5239,16625,S14792,DUQUESNE BLVD AT WHITFIELD AVE,NA,Outbound,61C,1,40.3712,-79.8435,Bus,No Shelter,Bus Stop,0.16,0.22,0,0,0,0,0,0,0
-79.8066000295373,40.3380999557679,5240,11178,S25850,JACKS RUN RD AT RAINBOW SHOPPING CTR ENTRANCE,2158,Outbound,P76,1,40.3381,-79.8066,Bus,No Shelter,Bus Stop,0.16,3.23,0,3,0.01,0,22,0,22
-79.8916000295399,40.4077999557691,5241,10899,S34965,8TH AVE OPP HILLTOP ST,NA,Inbound,61C,1,40.4078,-79.8916,Bus,No Shelter,Bus Stop,0.16,0.04,0,0,0,0,0,0,0
-79.8894000295384,40.4025999557679,5242,17660,S48780,WHITAKER WAY AT MARIGOLD ST,NA,Both,"52L, 59",2,40.4026,-79.8894,Bus,No Shelter,Bus Stop,0.16,1.12,0,1,0,0,4,0,4
-79.9764000295049,40.3918999557422,5243,21570,S70530,SPENCER AVE AT MAKARY WAY,NA,Outbound,44,1,40.3919,-79.9764,Bus,No Shelter,Bus Stop,0.16,1.05,0,1,0,0,4,0,4
-80.044000029507,40.4474999557432,5244,4137,W03610,CHARTIERS AVE AT NITTANY ST,NA,Outbound,26,1,40.4475,-80.044,Bus,No Shelter,Bus Stop,0.16,0.66,0,1,0,0,2,0,2
-80.1850000294952,40.5274999557334,5245,2372,W09795,HWY RT 51 AT VALLEY AMBULANCE,NA,Outbound,21,1,40.5275,-80.185,Bus,No Shelter,Bus Stop,0.16,0.41,0,0,0,0,1,0,1
-80.0893000294743,40.4071999557183,5246,3920,W12940,MANSFIELD BLVD AT CHARTIERS AVE FS,NA,Outbound,G31,1,40.4072,-80.0893,Bus,Lamar,Bus Stop with Non-PAAC Shelter,0.16,0.21,0,0,0,0,1,0,1
-80.0779000294627,40.3720999557097,5247,6423,X02570,BOWER HILL RD OPP KELSO RD,NA,Outbound,41,1,40.3721,-80.0779,Bus,No Shelter,Bus Stop,0.16,2.27,0,2,0,0,14,0,14
-79.9935000295206,40.4403999557538,5248,8585,P01450,CHATHAM ST AT CENTRE AVE,NA,Inbound,77,1,40.4404,-79.9935,Bus,No Shelter,Bus Stop,0.15,3.67,0,4,0.02,15,31,15,31
-80.0050000295724,40.5669999557927,5249,704,N16520,DUNCAN AVE AT ALLEGHENY MEMORIAL PARK,NA,Inbound,"2, P13",2,40.567,-80.005,Bus,No Shelter,Bus Stop,0.15,0.25,0,0,0,3,1,3,1
-79.9388000295329,40.4272999557634,5250,18948,E25377,GREENFIELD BRIDGE AT ALGER ST,NA,Inbound,58,1,40.4273,-79.9388,Bus,No Shelter,Bus Stop,0.15,0.54,0,1,0,2,11,2,11
-79.9833000294717,40.3209999557171,5251,9801,S12790,ZUPANCIC DR AT HURL LN,20045,Both,Y45,1,40.321,-79.9833,Bus,No Shelter,Bus Stop,0.15,0.12,0,0,0,2,1,2,1
-80.0539000295137,40.4703999557482,5252,3572,W20420,RIVER AVE AT RAILROAD UNDERPASS,NA,Outbound,22,1,40.4704,-80.0539,Bus,No Shelter,Bus Stop,0.15,2.35,0,2,0.02,2,14,2,14
-79.9321000295378,40.4335999557673,5253,8019,E05270,BEACON ST OPP #5414,NA,Both,"65, 93",2,40.4336,-79.9321,Bus,No Shelter,Bus Stop,0.15,0.04,0,0,0,1,1,1,1
-79.8655000295486,40.4081999557759,5254,7171,E27510,HAWKINS AVE AT #504,NA,Outbound,61A,1,40.4082,-79.8655,Bus,No Shelter,Bus Stop,0.15,1.46,0,1,0,1,4,1,4
-79.9314000295558,40.4739999557807,5255,9304,E52720,STANTON AVE AT JANCEY ST,NA,Outbound,87,1,40.474,-79.9314,Bus,No Shelter,Bus Stop,0.15,0.81,0,1,0,1,7,1,7
-79.9128000295499,40.4465999557764,5256,7687,E57710,WILKINS AVE AT WORTH ST,NA,Both,"67, 69, 74",3,40.4466,-79.9128,Bus,No Shelter,Bus Stop,0.15,2.23,0,2,0,1,19,1,19
-79.7491000296745,40.6068999558717,5257,13478,N04320,9TH AVE AT ORMOND ST,NA,Inbound,P10,1,40.6069,-79.7491,Bus,No Shelter,Bus Stop,0.15,0,0,0,0,1,0,1,0
-80.2097000295043,40.5666999557401,5258,1476,N08840,BEAVER ST OPP RAPP ST,NA,Outbound,14,1,40.5667,-80.2097,Bus,No Shelter,Bus Stop,0.15,1.27,0,1,0.02,1,5,1,5
-80.044100029538,40.5182999557665,5259,1290,N14080,CENTER AVE AT PRINCETON AVE,NA,Outbound,13,1,40.5183,-80.0441,Bus,No Shelter,Bus Stop,0.15,1.81,0,2,0.06,1,9,1,9
-79.9819000295354,40.465599955765,5260,2762,N29840,LEY ST OPP COWLEY ST,NA,Outbound,4,1,40.4656,-79.9819,Bus,No Shelter,Bus Stop,0.15,3.79,0,4,0,1,3,1,3
-79.9947000295813,40.5794999557995,5261,396,N41140,SPRINGFIELD DR AT PEEBLES RD FS,NA,Inbound,O5,1,40.5795,-79.9947,Bus,No Shelter,Bus Stop,0.15,0.01,0,0,0,1,0,1,0
-79.9982000295741,40.565799955794,5262,2503,N71256,FERGUSON RD AT DUNCAN AVE NS,NA,Outbound,"2, P13",2,40.5658,-79.9982,Bus,No Shelter,Bus Stop,0.15,0.8,0,1,0,1,5,1,5
-80.0199000295363,40.4962999557655,5263,637,N71263,PERRYSVILLE AVE OPP CONNIE DR,NA,Outbound,8,1,40.4963,-80.0199,Bus,No Shelter,Bus Stop,0.15,0.77,0,1,0,1,3,1,3
-79.98720002952,40.4344999557534,5264,12092,S00925,SECOND AVE AT SECOND AVE PARKING PL (#1250),NA,Outbound,"56, 57, 58",3,40.4345,-79.9872,Bus,No Shelter,Bus Stop,0.15,0.31,0,0,0,1,1,1,1
-79.9033000295117,40.3522999557478,5265,10935,S28190,LEBANON CHURCH RD AT #4512,NA,Outbound,"56, 59",2,40.3523,-79.9033,Bus,No Shelter,Bus Stop,0.15,0.08,0,0,0,1,1,1,1
-79.8385000295309,40.3473999557628,5266,10665,S33070,MCCLEARY ST AT #914,NA,Outbound,60,1,40.3474,-79.8385,Bus,No Shelter,Bus Stop,0.15,0.09,0,0,0,1,1,1,1
-79.9804000294895,40.3594999557305,5267,9554,S39770,PROSPECT RD AT STILLEY RD FS,20049,Outbound,Y49,1,40.3595,-79.9804,Bus,No Shelter,Bus Stop,0.15,1.05,0,1,0,1,6,1,6
-79.8404000295216,40.3273999557557,5268,10382,S47410,WALNUT ST OPP EDEN PARK BLVD,NA,Outbound,60,1,40.3274,-79.8404,Bus,No Shelter,Bus Stop,0.15,0.63,0,1,0,1,4,1,4
-79.8344000295334,40.3499999557647,5269,12201,S70475,HARTMAN ST AT ANDERSON AVE,NA,Outbound,56,1,40.35,-79.8344,Bus,No Shelter,Bus Stop,0.15,5.85,0,6,0.04,1,20,1,20
-80.0856000295074,40.4799999557433,5270,3493,W13300,MCCOY RD AT LENORE DR,NA,Outbound,22,1,40.48,-80.0856,Bus,No Shelter,Bus Stop,0.15,0.46,0,0,0,1,5,1,5
-80.1192000294828,40.4492999557245,5271,4370,W23001,STEUBENVILLE PIKE AT MCKEES ROCKS RD,NA,Outbound,29,1,40.4493,-80.1192,Bus,No Shelter,Bus Stop,0.15,0.16,0,0,0.01,1,2,1,2
-80.084300029459,40.3683999557069,5272,17453,X18550,VANADIUM RD AT BOWER HILL RD,NA,Outbound,41,1,40.3684,-80.0843,Bus,No Shelter,Bus Stop,0.15,0.08,0,0,0,1,2,1,2
-79.7806000295591,40.3682999557845,5273,19482,E36265,LINCOLN HWY AT JACKS RUN RD,NA,Outbound,P76,1,40.3683,-79.7806,Bus,No Shelter,Bus Stop,0.15,0.99,0,1,0,0,3,0,3
-79.7996000295566,40.3767999557824,5274,11140,E36270,LINCOLN HWY OPP JACOB ST,NA,Inbound,P76,1,40.3768,-79.7996,Bus,No Shelter,Bus Stop,0.15,0.02,0,0,0,0,0,0,0
-79.8375000295782,40.4543999557984,5275,14950,E37310,LONG RD AT ROSEWOOD DR,NA,Outbound,P16,1,40.4544,-79.8375,Bus,No Shelter,Bus Stop,0.15,5,0,5,0,0,35,0,35
-79.8368000295973,40.4973999558127,5276,14451,E55810,VERONA RD OPP RIVERVIEW DR,NA,Outbound,P78,1,40.4974,-79.8368,Bus,No Shelter,Bus Stop,0.15,0.29,0,0,0,0,8,0,8
-79.865900029571,40.4593999557927,5277,20091,E70256,ROBINSON BLVD AT #2600 (OPP E GATE),NA,Inbound,79,1,40.4594,-79.8659,Bus,No Shelter,Bus Stop,0.15,1.62,0,2,0.04,0,9,0,9
-80.0164000295691,40.5680999557901,5278,19847,N06570,BABCOCK BLVD AT LAROCHE COLLEGE DRVWY,NA,Outbound,12,1,40.5681,-80.0164,Bus,No Shelter,Bus Stop,0.15,3.53,0,4,0.01,0,14,0,14
-80.0444000295372,40.5166999557659,5279,1289,N14270,CENTER AVE AT YALE AVE,NA,Outbound,13,1,40.5167,-80.0444,Bus,No Shelter,Bus Stop,0.15,0.39,0,0,0,0,1,0,1
-79.9921000295304,40.4617999557611,5280,2844,N28040,ITIN ST AT DIANA ST,NA,Outbound,6,1,40.4618,-79.9921,Bus,No Shelter,Bus Stop,0.15,3.36,0,3,0,0,5,0,5
-79.8510000295377,40.3722999557678,5281,11679,S20495,GRANT AVE AT 6TH ST,NA,Inbound,52L,1,40.3723,-79.851,Bus,No Shelter,Bus Stop,0.15,0.08,0,0,0,0,0,0,0
-79.9180000294816,40.294399955725,5282,18434,S24000,HWY RT 51 AT OLD CLAIRTON RD FS (LARGE),NA,Outbound,Y46,1,40.2944,-79.918,Bus,No Shelter,Bus Stop,0.15,0.63,0,1,0,0,3,0,3
-79.971200029494,40.362999955734,5283,9560,S39670,PROSPECT RD AT COLTER DR,NA,Outbound,Y49,1,40.363,-79.9712,Bus,No Shelter,Bus Stop,0.15,0.84,0,1,0,0,8,0,8
-79.9291000295014,40.3481999557399,5284,21231,S70462,LEBANON SCHOOL RD OPP OLD ELIZABETH RD,115,Both,"53, 53L, 55",3,40.3482,-79.9291,Bus,No Shelter,Bus Stop,0.15,0.29,0,0,0,0,0,0,0
-79.8293000295322,40.3433999557638,5285,10552,S70477,EDEN PARK BLVD AT MAYFAIR AVE,NA,Outbound,56,1,40.3434,-79.8293,Bus,No Shelter,Bus Stop,0.15,3.69,0,4,0,0,14,0,14
-79.8274000295339,40.3457999557651,5286,21505,S70567,BROADWAY AVE AT RED LOT NS (CROSSWALK),10024,Outbound,56,1,40.3458,-79.8274,Bus,No Shelter,Bus Stop,0.15,0.54,0,1,0,0,1,0,1
-80.2017000294567,40.4521999557044,5287,5087,W04840,CLIFF MINE RD AT OMSLAER STEEL SUPPLIES,NA,Inbound,29,1,40.4522,-80.2017,Bus,No Shelter,Bus Stop,0.15,0.01,0,0,0,0,0,0,0
-80.0814000295092,40.4808999557446,5288,3491,W13390,MCCOY RD AT #724,NA,Outbound,22,1,40.4809,-80.0814,Bus,No Shelter,Bus Stop,0.15,0.13,0,0,0.01,0,1,0,1
-80.0471000295031,40.4410999557403,5289,4253,W21730,STEUBEN ST AT #1260,NA,Outbound,"27, 29",2,40.4411,-80.0471,Bus,No Shelter,Bus Stop,0.15,0.2,0,0,0.01,0,1,0,1
-80.0143000295,40.4092999557382,5290,6100,X13730,PIONEER AVE OPP NORTHCREST DR,NA,Outbound,39,1,40.4093,-80.0143,Bus,No Shelter,Bus Stop,0.15,0.08,0,0,0,0,3,0,3
-79.7640000295933,40.4339999558104,5291,22736,E71008,MONROEVILLE BLVD AT IVANHOE DR,NA,Inbound,P68,1,40.434,-79.764,Bus,No Shelter,Bus Stop,0.14,0.02,0,0,0,No Data,No Data,No Data,No Data
-79.7800000295892,40.4364999558072,5292,22741,E71012,MONROEVILLE BLVD AT MUNICIPAL BLDG,NA,Outbound,P68,1,40.4365,-79.78,NA,No Shelter,Bus Stop,0.14,0.58,0,1,0,No Data,No Data,No Data,No Data
-79.9444000295428,40.4541999557709,5293,8196,E13640,CENTRE AVE AT MOREWOOD AVE,NA,Inbound,"71A, 71C, 82",3,40.4542,-79.9444,Bus,No Shelter,Bus Stop,0.14,0.71,0,1,0,142,45,142,45
-79.8738000295724,40.4685999557937,5294,8827,E12430,CALMAR DR AT #220,NA,Both,"79, P17",2,40.4686,-79.8738,Bus,No Shelter,Bus Stop,0.14,0.02,0,0,0,12,10,12,10
-80.0094000294942,40.3922999557339,5295,6654,X03290,BROOKLINE BLVD OPP BIRCHLAND ST,NA,Both,39,1,40.3923,-80.0094,Bus,No Shelter,Bus Stop,0.14,1.41,0,1,0.01,11,39,11,39
-80.1098000295002,40.4817999557377,5296,3453,W07340,FOREST GROVE RD AT SPEER DR,NA,Both,20,1,40.4818,-80.1098,Bus,No Shelter,Bus Stop,0.14,0.03,0,0,0.01,5,0,5,0
-79.8731000295662,40.453899955789,5297,20489,E17325,EAST HILLS DR AT SCHOOL DRVWY,NA,Outbound,79,1,40.4539,-79.8731,Bus,No Shelter,Bus Stop,0.14,0.13,0,0,0,4,1,4,1
-79.7498000296014,40.4417999558167,5298,13502,E44420,OLD WILLIAM PENN HWY AT BAYHILL DR,NA,Inbound,"67, P12",2,40.4418,-79.7498,Bus,No Shelter,Bus Stop,0.14,0,0,0,0,3,0,3,0
-79.9076000295522,40.4479999557783,5299,8474,E48510,REYNOLDS ST AT MURTLAND ST,NA,Outbound,74,1,40.448,-79.9076,Bus,No Shelter,Bus Stop,0.14,0.07,0,0,0,3,0,3,0
-80.0135000295184,40.450699955752,5300,7,N10610,BRIGHTON RD AT RIDGE AVE,1301,Inbound,18,1,40.4507,-80.0135,Bus,City of Pittsburgh,Bus Stop with Non-PAAC Shelter,0.14,0.12,0,0,0,3,0,3,0
-79.9921000294879,40.3646999557292,5301,9706,S39940,PROVOST RD AT BRIGHTVIEW DR,NA,Inbound,Y47,1,40.3647,-79.9921,Bus,No Shelter,Bus Stop,0.14,0.14,0,0,0,3,0,3,0
-79.8743000295549,40.4289999557805,5302,8110,E10490,BRINTON RD OPP #1001,NA,Outbound,P68,1,40.429,-79.8743,Bus,No Shelter,Bus Stop,0.14,1.09,0,1,0,2,6,2,6
-79.8681000295749,40.4699999557957,5303,8831,E38810,MARK DR AT #7915,NA,Both,"79, P17",2,40.47,-79.8681,Bus,No Shelter,Bus Stop,0.14,0.16,0,0,0,2,2,2,2
-79.8843000295583,40.444399955783,5304,8289,E59510,WOOD ST AT WALLACE AVE,NA,Inbound,"71, P71",2,40.4444,-79.8843,Bus,No Shelter,Bus Stop,0.14,0.34,0,0,0,2,2,2,2
-80.0211000295615,40.5542999557843,5305,3102,N32820,MCKNIGHT RD AT PEEBLES RD,22100,Outbound,O12,1,40.5543,-80.0211,Bus,No Shelter,Bus Stop,0.14,2.45,0,2,0.05,2,18,2,18
-80.0191000295601,40.5496999557833,5306,22432,N71307,MCKNIGHT RD AT #7905 (MAD MEX),NA,Both,"O12, P13",2,40.5497,-80.0191,Bus,No Shelter,Bus Stop,0.14,0.08,0,0,0,2,0,2,0
-80.081800029503,40.4669999557399,5307,3611,W04320,CHARTIERS AVE EXT OPP #1536,NA,Inbound,20,1,40.467,-80.0818,Bus,No Shelter,Bus Stop,0.14,0.02,0,0,0,2,0,2,0
-80.0163000295099,40.4332999557456,5308,6664,X09320,LABELLE ST OPP SYCAMORE ST,NA,Inbound,40,1,40.4333,-80.0163,Bus,No Shelter,Bus Stop,0.14,0.01,0,0,0,2,0,2,0
-79.8214000295607,40.4024999557853,5309,7830,E03200,AIRBRAKE AVE OPP 9TH ST,NA,Outbound,"69, P69",2,40.4025,-79.8214,Bus,No Shelter,Bus Stop,0.14,0.32,0,0,0,1,1,1,1
-79.8524000295586,40.4210999557836,5310,7351,E04340,ARDMORE BLVD AT 2 PARKWAY CENTER EAST,NA,Outbound,"69, P69, P76",3,40.4211,-79.8524,Bus,No Shelter,Bus Stop,0.14,0.61,0,1,0,1,4,1,4
-79.9382000295511,40.4682999557771,5311,9248,E04520,ATLANTIC AVE AT HILLCREST ST,NA,Outbound,89,1,40.4683,-79.9382,Bus,No Shelter,Bus Stop,0.14,0.79,0,1,0,1,3,1,3
-79.9307000295383,40.4336999557676,5312,8040,E05190,BEACON ST AT MURDOCH ST,NA,Both,"65, 93",2,40.4337,-79.9307,Bus,No Shelter,Bus Stop,0.14,1.8,0,2,0,1,18,1,18
-79.7594000296067,40.4609999558206,5313,14610,E12570,CENTER RD AT FOUR SEASONS APTS,NA,Inbound,77,1,40.461,-79.7594,Bus,No Shelter,Bus Stop,0.14,0.05,0,0,0,1,0,1,0
-79.9050000295576,40.4580999557823,5314,9135,E20760,FRANKSTOWN AVE OPP INWOOD ST,NA,Outbound,"77, 86",2,40.4581,-79.905,Bus,No Shelter,Bus Stop,0.14,0.77,0,1,0,1,4,1,4
-79.7906000295805,40.4244999558005,5315,8128,E32329,JAMES ST AT TURTLE CREEK-MONROEVILLE RD,NA,Outbound,P68,1,40.4245,-79.7906,Bus,No Shelter,Bus Stop,0.14,0.44,0,0,0,1,2,1,2
-79.9570000295369,40.4501999557663,5316,19493,E70297,BRYN MAWR RD AT ANDOVER TERR,NA,Inbound,83,1,40.4502,-79.957,Bus,No Shelter,Bus Stop,0.14,0.24,0,0,0,1,2,1,2
